"flag",,,,"content,,,,
"$LINE_MONASTERY_SIEGE_OUTRO_230_CHAR",,,,"ЗЕЛЕМИР",,,,
"$LINE_MONASTERY_SIEGE_OUTRO_230_TEXT",,,,"Ну ладно.",,,,
"$LINE_MONASTERY_SIEGE_OUTRO_240_CHAR",,,,"ЗЕЛЕМИР",,,,
"$LINE_MONASTERY_SIEGE_OUTRO_240_TEXT",,,,"Прощай, друг. Я еще вернусь.",,,,
"$SCENE_MONASTERY_TOWN_OUTRO_TITLE",,,,"Загнанные и затравленные",,,,
"$NARR_MONASTERY_TOWN_OUTRO_00_TEXT",,,,"АКТ III",,,,
"$NARR_MONASTERY_TOWN_OUTRO_00_SUB_TEXT",,,,"*Шестерня не возмущена ни рычагом, ни весом цепи, и все отдельные части механизма работают в гармонии, чтобы исполнить роль, предначертанную Создателем.",,,,
"$NARR_MONASTERY_TOWN_OUTRO_00_SUB_SUB_TEXT",,,,"*$N$N$N$N$N-из второго письма Селинадта Семи Королевствам",,,,
"$LINE_MONASTERY_TOWN_OUTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_MONASTERY_TOWN_OUTRO_00_TEXT",,,,"Мне все еще трудно поверить, что трупы могут вытворять такое...",,,,
"$LINE_MONASTERY_TOWN_OUTRO_10_CHAR",,,,"$HEA",,,,
"$LINE_MONASTERY_TOWN_OUTRO_10_TEXT",,,,"Тела - лишь сосуды для духа, наполняющего их.",,,,
"$LINE_MONASTERY_TOWN_OUTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_MONASTERY_TOWN_OUTRO_20_TEXT",,,,"Другой мир, в который ты путешествуешь, мир духов, позволяет тебе атаковать самую сущность, а не жалкое физическое вместилище.",,,,
"$LINE_MONASTERY_TOWN_OUTRO_30_CHAR",,,,"$MCG",,,,
"$LINE_MONASTERY_TOWN_OUTRO_30_TEXT",,,,"Но что за духи управляют ими?",,,,
"$LINE_MONASTERY_TOWN_OUTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_MONASTERY_TOWN_OUTRO_40_TEXT",,,,"Зелемир?",,,,
"$LINE_MONASTERY_TOWN_OUTRO_50_CHAR",,,,"$HEA",,,,
"$LINE_MONASTERY_TOWN_OUTRO_50_TEXT",,,,"...Да. При помощи неизведанной силы он наполняет тела мертвецов собственной волей...",,,,
"$LINE_MONASTERY_TOWN_OUTRO_60_CHAR",,,,"$HEA",,,,
"$LINE_MONASTERY_TOWN_OUTRO_60_TEXT",,,,"Для достижения своих темных целей.",,,,
"$LINE_MONASTERY_TOWN_OUTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_MONASTERY_TOWN_OUTRO_70_TEXT",,,,"*Мне еще многое предстоит рассказать тебе, $MCG.",,,,
"$LINE_MONASTERY_TOWN_OUTRO_80_CHAR",,,,"$HEA",,,,
"$LINE_MONASTERY_TOWN_OUTRO_80_TEXT",,,,"...Но наше время на исходе. Я продолжу, когда за этими стенами станет поспокойнее.",,,,
"$SCENE_3_1_INTRO_TITLE",,,,"Дым вдалеке",,,,
"$LINE_3_1_INTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_3_1_INTRO_00_TEXT",,,,"Я хочу выразить свою признательность за всю помощь, которую вы нам оказали. Не думала, что кто-то здесь станет помогать жертвам чумы.",,,,
"$LINE_3_1_INTRO_10_CHAR",,,,"$HEA",,,,
"$LINE_3_1_INTRO_10_TEXT",,,,"Возрождение порядка из хаоса - святая цель Селини. Мы держим путь в госпиталь, который находится неподалеку.",,,,
"$LINE_3_1_INTRO_20_CHAR",,,,"$MCG",,,,
"$LINE_3_1_INTRO_20_TEXT",,,,"Думаете, там мы будем в безопасности?",,,,
"$LINE_3_1_INTRO_30_CHAR",,,,"$HEA",,,,
"$LINE_3_1_INTRO_30_TEXT",,,,"Нет, но один из больных может оказаться могущественным союзником.",,,,
"$LINE_3_1_INTRO_40_CHAR",,,,"$HEA",,,,
"$LINE_3_1_INTRO_40_TEXT",,,,"Ты не единственная, кто оказавшись на пороге смерти, обрела невероятные новые способности.",,,,
"$LINE_3_1_INTRO_50_CHAR",,,,"$MCG",,,,
"$LINE_3_1_INTRO_50_TEXT",,,,"Старец, это дым там вдалеке?",,,,
"$LINE_3_1_INTRO_60_CHAR",,,,"$HEA",,,,
"$LINE_3_1_INTRO_60_TEXT",,,,"Госпиталь! Что-то случилось!",,,,
"$LINE_3_1_INTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_3_1_INTRO_70_TEXT",,,,"Поспешим!",,,,
"$SCENE_3_1_OUTRO_TITLE",,,,"Новый союзник",,,,
"$LINE_3_1_OUTRO_00_CHAR",,,,"$HEA",,,,
"$LINE_3_1_OUTRO_00_TEXT",,,,"Это был последний из них.",,,,
"$LINE_3_1_OUTRO_10_CHAR",,,,"ПАЦИЕНТ",,,,
"$LINE_3_1_OUTRO_10_TEXT",,,,"Рада встрече, почтенный старец.",,,,
"$LINE_3_1_OUTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_3_1_OUTRO_20_TEXT",,,,"Что с госпиталем?",,,,
"$LINE_3_1_OUTRO_30_CHAR",,,,"ПАЦИЕНТ",,,,
"$LINE_3_1_OUTRO_30_TEXT",,,,"Это четвертый налет за последние дни.",,,,
"$LINE_3_1_OUTRO_40_CHAR",,,,"$HEA",,,,
"$LINE_3_1_OUTRO_40_TEXT",,,,"Что с пациентами?",,,,
"$LINE_3_1_OUTRO_50_CHAR",,,,"ПАЦИЕНТ",,,,
"$LINE_3_1_OUTRO_50_TEXT",,,,"Пока все живы.",,,,
"$LINE_3_1_OUTRO_60_CHAR",,,,"ПАЦИЕНТ",,,,
"$LINE_3_1_OUTRO_60_TEXT",,,,"Враги убегали, как побитые псы.",,,,
"$LINE_3_1_OUTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_3_1_OUTRO_70_TEXT",,,,"А ты все такая же воинственная.",,,,
"$LINE_3_1_OUTRO_80_CHAR",,,,"$HEA",,,,
"$LINE_3_1_OUTRO_80_TEXT",,,,"Хочу познакомить тебя с той, кто ответственна за сегодняшнюю победу.",,,,
"$LINE_3_1_OUTRO_90_CHAR",,,,"$MCG",,,,
"$LINE_3_1_OUTRO_90_TEXT",,,,"*Э-э-э... привет. Я $MCG.",,,,
"$LINE_3_1_OUTRO_100_CHAR",,,,"ПАЦИЕНТ",,,,
"$LINE_3_1_OUTRO_100_TEXT",,,,"Рада встретить новых союзников в этой войне.",,,,
"$SCENE_3_2_INTRO_TITLE",,,,"Дочь огня",,,,
"$LINE_3_2_INTRO_00_CHAR",,,,"$MAG",,,,
"$LINE_3_2_INTRO_00_TEXT",,,,"Я благодарна за всю помощь, которую мне здесь оказали.",,,,
"$LINE_3_2_INTRO_10_CHAR",,,,"$MAG",,,,
"$LINE_3_2_INTRO_10_TEXT",,,,"Вы спасли мою жизнь в тот момент, когда я уже должна была стать... хладным трупом.",,,,
"$LINE_3_2_INTRO_20_CHAR",,,,"$MAG",,,,
"$LINE_3_2_INTRO_20_TEXT",,,,"Но стены госпиталя оградили меня от такой участи.",,,,
"$LINE_3_2_INTRO_30_CHAR",,,,"$MAG",,,,
"$LINE_3_2_INTRO_30_TEXT",,,,"И даже примерив ледяной саван, я сохранила космический огонь внутри.",,,,
"$LINE_3_2_INTRO_40_CHAR",,,,"$MAG",,,,
"$LINE_3_2_INTRO_40_TEXT",,,,"Я жду шанса сразиться с врагом.",,,,
"$LINE_3_2_INTRO_50_CHAR",,,,"$HEA",,,,
"$LINE_3_2_INTRO_50_TEXT",,,,"*Поэтому я и пришел, $MAG.",,,,
"$LINE_3_2_INTRO_60_CHAR",,,,"$HEA",,,,
"$LINE_3_2_INTRO_60_TEXT",,,,"Мы... то есть я... нуждаюсь в твоей помощи.",,,,
"$LINE_3_2_INTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_3_2_INTRO_70_TEXT",,,,"Завтра я возглавлю...",,,,
"$LINE_3_2_INTRO_80_CHAR",,,,"$HEA",,,,
"$LINE_3_2_INTRO_80_TEXT",,,,"Что это было?",,,,
"$LINE_3_2_INTRO_90_CHAR",,,,"$MAG",,,,
"$LINE_3_2_INTRO_90_TEXT",,,,"Новые враги у ворот!",,,,
"$LINE_3_2_INTRO_100_CHAR",,,,"$HEA",,,,
"$LINE_3_2_INTRO_100_TEXT",,,,"Защитники! Нас атакуют!",,,,
"$LINE_3_2_INTRO_110_CHAR",,,,"$MAG",,,,
"$LINE_3_2_INTRO_110_TEXT",,,,"Даже после всего случившегося, я все еще дочь огня.",,,,
"$LINE_3_2_INTRO_120_CHAR",,,,"$MAG",,,,
"$LINE_3_2_INTRO_120_TEXT",,,,"Сгорит тот, кто пойдёт против меня!",,,,
"$SCENE_3_2_OUTRO_TITLE",,,,"Сущность наших союзников",,,,
"$LINE_3_2_OUTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_00_TEXT",,,,"Хм. Без обид, но она из Куэйда, не так ли?",,,,
"$LINE_3_2_OUTRO_10_CHAR",,,,"$HEA",,,,
"$LINE_3_2_OUTRO_10_TEXT",,,,"Как и большинство остальных.",,,,
"$LINE_3_2_OUTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_3_2_OUTRO_20_TEXT",,,,"Преисподняя была военной тюрьмой еще задолго до чумы.",,,,
"$LINE_3_2_OUTRO_30_CHAR",,,,"$HEA",,,,
"$LINE_3_2_OUTRO_30_TEXT",,,,"Многие из этих людей работали в шахтах долгие годы только ради того, чтобы сбросить в них тела жертв чумы.",,,,
"$LINE_3_2_OUTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_40_TEXT",,,,"Это не отменяет тот факт, что они - кучка агрессивных чудаков со склонностью к геноциду. Империя Куэйда не остановится ни перед чем...",,,,
"$LINE_3_2_OUTRO_50_CHAR",,,,"$HEA",,,,
"$LINE_3_2_OUTRO_50_TEXT",,,,"*$MCG, Империя Куэйда мертва. И враг, который разрушил её, теперь обратит свой взор на остальной мир.",,,,
"$LINE_3_2_OUTRO_60_CHAR",,,,"$HEA",,,,
"$LINE_3_2_OUTRO_60_TEXT",,,,"Мы не можем себе позволить рассуждать о сущности наших союзников.",,,,
"$LINE_3_2_OUTRO_70_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_70_TEXT",,,,"*Ой, $MAG, я не знала, что ты тут.",,,,
"$LINE_3_2_OUTRO_80_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_80_TEXT",,,,"А мы тут треплемся о всяком...",,,,
"$LINE_3_2_OUTRO_90_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_90_TEXT",,,,"Ну и славненько. Знаешь, как говорится:",,,,
"$LINE_3_2_OUTRO_100_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_100_TEXT",,,,"“Не разводи сплетен о том, кто может перерезать тебе горло под покровом ночи.”",,,,
"$LINE_3_2_OUTRO_110_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_110_TEXT",,,,"Не слышала такой поговорки... И кто же говорит так?",,,,
"$LINE_3_2_OUTRO_120_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_120_TEXT",,,,"Те, кому не перерезали глотку, видимо.",,,,
"$LINE_3_2_OUTRO_130_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_130_TEXT",,,,"Потому что те, кому перерезали, не слишком-то разговорчивы.",,,,
"$LINE_3_2_OUTRO_140_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_140_TEXT",,,,"Они издают в основном бульканье: "Бульк-бульк-бульк.”",,,,
"$LINE_3_2_OUTRO_150_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_150_TEXT",,,,"Ты можешь спросить, совет ли это? А я не знаю. Сама-то как думаешь?",,,,
"$LINE_3_2_OUTRO_160_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_160_TEXT",,,,"...Я думаю, мне повезло, что мы друзья.",,,,
"$LINE_3_2_OUTRO_170_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_170_TEXT",,,,"Ой, и я! Дружить так здорово! К слову, если ты захочешь перерезать чью-то глотку, ты просто скажи: "Эй, подруга, подержи-ка вот этого...”",,,,
"$LINE_3_2_OUTRO_180_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_180_TEXT",,,,"...КОРОЧЕ!",,,,
"$LINE_3_2_OUTRO_190_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_190_TEXT",,,,"...Я хочу задать действительно важный вопрос!",,,,
"$LINE_3_2_OUTRO_200_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_200_TEXT",,,,"Какой?",,,,
"$LINE_3_2_OUTRO_210_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_210_TEXT",,,,"Ну... Что там за дела со льдом? Я знаю, что ты больше по огню...",,,,
"$LINE_3_2_OUTRO_220_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_220_TEXT",,,,"Ты хочешь знать, почему я не пуляю файерболами из глазниц?",,,,
"$LINE_3_2_OUTRO_230_CHAR",,,,"$MCG",,,,
"$LINE_3_2_OUTRO_230_TEXT",,,,"Ну да, типа того.",,,,
"$LINE_3_2_OUTRO_240_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_240_TEXT",,,,"Когда я умирала... я видела ад... ледяную тьму, простирающуюся до бесконечности. Там не было места ни теплу, ни свету.",,,,
"$LINE_3_2_OUTRO_250_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_250_TEXT",,,,"И золотого человека, шепчущего мое имя. Я знала, что он обречет меня на вечные муки.",,,,
"$LINE_3_2_OUTRO_260_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_260_TEXT",,,,"Я пыталась убежать, но не могла пошевелиться. С каждой секундой шепот становился громче, пока не заглушил мои крики.",,,,
"$LINE_3_2_OUTRO_270_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_270_TEXT",,,,"А потом вдруг все исчезло. Я оказалась здесь, в госпитале, в окружении монахов.",,,,
"$LINE_3_2_OUTRO_280_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_280_TEXT",,,,"Но несмотря на то, что я освободилась из ада, я поняла, что принесла его частицу с собой.",,,,
"$LINE_3_2_OUTRO_290_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_290_TEXT",,,,"Этот... лед в моем сердце... Я никогда не чувствовала ничего подобного.",,,,
"$LINE_3_2_OUTRO_300_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_300_TEXT",,,,"Каждый день я надеюсь, что пламя вернется ко мне... и каждый день проклятие остается.",,,,
"$LINE_3_2_OUTRO_310_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_310_TEXT",,,,"Я не единственная, пережившая подобное. Многие выжившие после чумы возвращались измененными.",,,,
"$LINE_3_2_OUTRO_320_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_320_TEXT",,,,"И до тех пор, пока пламя не вернется к нам, мы будем использовать свое проклятие против наших врагов.",,,,
"$LINE_3_2_OUTRO_330_CHAR",,,,"$MAG",,,,
"$LINE_3_2_OUTRO_330_TEXT",,,,"Это говорит о том, что все что угодно может быть использовано против врага, надо только придумать как.",,,,
"$SCENE_HOSPITAL_INTRO_TITLE",,,,"Грязное прошлое",,,,
"$LINE_HOSPITAL_INTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_HOSPITAL_INTRO_00_TEXT",,,,"Раз это место не может быть убежищем для нас, почтенный старец, что нам делать дальше?",,,,
"$LINE_HOSPITAL_INTRO_10_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_10_TEXT",,,,"*$MCG, я несу вину за многое, произошедшее за мою жизнь...",,,,
"$LINE_HOSPITAL_INTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_20_TEXT",,,,"И мне не хочется, чтобы ты попала в этот список.",,,,
"$LINE_HOSPITAL_INTRO_30_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_30_TEXT",,,,"И раз уж я буду сопровождать тебя и далее, есть некоторые вещи относительно меня и нашего соперника, о которых тебе стоит знать.",,,,
"$LINE_HOSPITAL_INTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_HOSPITAL_INTRO_40_TEXT",,,,"О Зелемире?",,,,
"$LINE_HOSPITAL_INTRO_50_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_50_TEXT",,,,"...Да. В прошлом великом вожде нашего народа, ныне - безумце, обладающем мистическими силами.",,,,
"$LINE_HOSPITAL_INTRO_60_CHAR",,,,"$MCG",,,,
"$LINE_HOSPITAL_INTRO_60_TEXT",,,,"Постой, так ты говоришь, что он ТОТ САМЫЙ Зелемир? Который принц Зелемир Эшантимон?",,,,
"$LINE_HOSPITAL_INTRO_70_CHAR",,,,"$MCG",,,,
"$LINE_HOSPITAL_INTRO_70_TEXT",,,,"Но он геройски погиб в войне!",,,,
"$LINE_HOSPITAL_INTRO_80_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_80_TEXT",,,,"Так все и думают, но правда горше истории.",,,,
"$LINE_HOSPITAL_INTRO_90_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_90_TEXT",,,,"Еще до тебя, когда Куэйд горделиво возвышался... ты и представить себе не можешь те разрушения.",,,,
"$LINE_HOSPITAL_INTRO_100_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_100_TEXT",,,,"Целые княжества были сожжены. Огромные территории разорены.",,,,
"$LINE_HOSPITAL_INTRO_110_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_110_TEXT",,,,"Мы были на грани истребления.",,,,
"$LINE_HOSPITAL_INTRO_120_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_120_TEXT",,,,"В те времена мы с Зелемиром были генералами армии Эша. Мы были как братья.",,,,
"$LINE_HOSPITAL_INTRO_130_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_130_TEXT",,,,"Наши люди дрались как тигры, но мы все равно были обречены.",,,,
"$LINE_HOSPITAL_INTRO_140_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_140_TEXT",,,,"С каждым днем Эш приближался к полному уничтожению.",,,,
"$LINE_HOSPITAL_INTRO_150_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_150_TEXT",,,,"Затем, посреди руин вражеского города, принц Зелемир сделал открытие.",,,,
"$LINE_HOSPITAL_INTRO_160_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_160_TEXT",,,,"Источник древней силы, давным-давно потерянной в веках.",,,,
"$LINE_HOSPITAL_INTRO_170_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_170_TEXT",,,,"Когда враг уже стоял у наших ворот, у него появился план.",,,,
"$LINE_HOSPITAL_INTRO_180_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_180_TEXT",,,,"Темный план, рожденный в отчаянии.",,,,
"$LINE_HOSPITAL_INTRO_190_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_190_TEXT",,,,"И я, по своей глупости, помог ему.",,,,
"$LINE_HOSPITAL_INTRO_200_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_200_TEXT",,,,"*$MCG, я посвятил остаток своей жизни борьбе с разрушениями, принесенными Зелемиром, на сколько хватило сил.",,,,
"$LINE_HOSPITAL_INTRO_210_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_210_TEXT",,,,"По какой-то причине он выбрал ТЕБЯ в качестве сосредоточения своего безумия.",,,,
"$LINE_HOSPITAL_INTRO_220_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_220_TEXT",,,,"Если мы узнаем причину, возможно, нам удасться обернуть это против него.",,,,
"$LINE_HOSPITAL_INTRO_230_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_INTRO_230_TEXT",,,,"*Тебе известны его возможности, $MCG. Поможешь ли ты мне в этом деле?",,,,
"$LINE_HOSPITAL_INTRO_240_CHAR",,,,"$MCG",,,,
"$LINE_HOSPITAL_INTRO_240_TEXT",,,,"Я сделаю все, что смогу.",,,,
"$SCENE_HOSPITAL_OUTRO_TITLE",,,,"В пустыне",,,,
"$LINE_HOSPITAL_OUTRO_00_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_OUTRO_00_TEXT",,,,"Приготовьтесь. Нас ждет долгий переход.",,,,
"$LINE_HOSPITAL_OUTRO_10_CHAR",,,,"$MCG",,,,
"$LINE_HOSPITAL_OUTRO_10_TEXT",,,,"Куда мы направляемся?",,,,
"$LINE_HOSPITAL_OUTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_OUTRO_20_TEXT",,,,"В тот город, где Зелемир узнал предания о своих темных силах.",,,,
"$LINE_HOSPITAL_OUTRO_30_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_OUTRO_30_TEXT",,,,"Надеюсь, в тех записях мы сможем найти ключ к разгадке того, почему он преследует тебя... и как использовать это против него.",,,,
"$LINE_HOSPITAL_OUTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_HOSPITAL_OUTRO_40_TEXT",,,,"Тот город здесь... в преисподней?",,,,
"$LINE_HOSPITAL_OUTRO_50_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_OUTRO_50_TEXT",,,,"Да, эхо довоенных времен.",,,,
"$LINE_HOSPITAL_OUTRO_60_CHAR",,,,"$MCG",,,,
"$LINE_HOSPITAL_OUTRO_60_TEXT",,,,"А что же Зелемир? Не поймет ли он наш замысел?",,,,
"$LINE_HOSPITAL_OUTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_OUTRO_70_TEXT",,,,"Да, существует опасность того, что он предвидит наши планы.",,,,
"$LINE_HOSPITAL_OUTRO_80_CHAR",,,,"$HEA",,,,
"$LINE_HOSPITAL_OUTRO_80_TEXT",,,,"Но здесь оставаться мы не можем. Если мы будем двигаться налегке и с хорошей скоростью, у нас есть шанс укрепиться в городе до того, как он восстановит свои силы.",,,,
"$SCENE_3_3_INTRO_TITLE",,,,"Пустынная цитадель",,,,
"$LINE_3_3_INTRO_00_CHAR",,,,"$HEA",,,,
"$LINE_3_3_INTRO_00_TEXT",,,,"Тайный вход находится здесь, в пустыне.",,,,
"$LINE_3_3_INTRO_10_CHAR",,,,"$RAN",,,,
"$LINE_3_3_INTRO_10_TEXT",,,,"Враги наступают нам на пятки!",,,,
"$LINE_3_3_INTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_3_3_INTRO_20_TEXT",,,,"Это авангард войск Зелемира.",,,,
"$LINE_3_3_INTRO_30_CHAR",,,,"$HEA",,,,
"$LINE_3_3_INTRO_30_TEXT",,,,"Мы продвигаемся слишком медленно.",,,,
"$LINE_3_3_INTRO_40_CHAR",,,,"$RAN",,,,
"$LINE_3_3_INTRO_40_TEXT",,,,"Быстрее, нам нужно попасть в город!",,,,
"$LINE_3_3_INTRO_50_CHAR",,,,"$HEA",,,,
"$LINE_3_3_INTRO_50_TEXT",,,,"Нет! Если мы сбежим, то ворота окажутся в руках противника.",,,,
"$LINE_3_3_INTRO_60_CHAR",,,,"$HEA",,,,
"$LINE_3_3_INTRO_60_TEXT",,,,"Его силы последуют за нами, и мы попадем в ловушку извилистых улочек, из которых нет выхода.",,,,
"$LINE_3_3_INTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_3_3_INTRO_70_TEXT",,,,"Мы должны разбить врага и уничтожить проход за нашими спинами.",,,,
"$SCENE_3_3_OUTRO_TITLE",,,,"Сокровище пустыни",,,,
"$NARR_3_3_OUTRO_00_TEXT",,,,"АКТ IV",,,,
"$NARR_3_3_OUTRO_00_SUB_TEXT",,,,"*Не знаю, сколько я провел под землей в этом месте.$NНедели, может даже месяцы, не видя света солнца,$Nживя в постоянном страхе сгущающейся темноты,$Nи прочими сопровождающими обстоятельствами.",,,,
"$NARR_3_3_OUTRO_00_SUB_SUB_TEXT",,,,"*$N$N$N$N$N-из уцелевших повестей Клеста Када, кочевника-авантюриста",,,,
"$LINE_3_3_OUTRO_00_CHAR",,,,"$BER",,,,
"$LINE_3_3_OUTRO_00_TEXT",,,,"*Да! Почувствуйте мой гнев! Бегите!",,,,
"$LINE_3_3_OUTRO_10_CHAR",,,,"$BER",,,,
"$LINE_3_3_OUTRO_10_TEXT",,,,"*Бегите пока можете, жалкие негодяи! Вы, мерзкие черви! Вы... вы... женоподобные бабуины!",,,,
"$LINE_3_3_OUTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_3_3_OUTRO_20_TEXT",,,,"...",,,,
"$LINE_3_3_OUTRO_30_CHAR",,,,"$BER",,,,
"$LINE_3_3_OUTRO_30_TEXT",,,,"Думаешь, последнее было лишним? Я, понимаешь ли, предпочитаю разнообразие. Стараюсь постоянно придумывать новые оскорбления.",,,,
"$LINE_3_3_OUTRO_40_CHAR",,,,"$HEA",,,,
"$LINE_3_3_OUTRO_40_TEXT",,,,"Ты закончил? Мне нужно запечатать проход.",,,,
"$LINE_3_3_OUTRO_50_CHAR",,,,"$BER",,,,
"$LINE_3_3_OUTRO_50_TEXT",,,,"Ого... ты можешь взрывать вещи силой мысли?",,,,
"$LINE_3_3_OUTRO_60_CHAR",,,,"$BER",,,,
"$LINE_3_3_OUTRO_60_TEXT",,,,"Пощади меня! Не сноси мою голову своими мыслевзрывающими силами!",,,,
"$LINE_3_3_OUTRO_70_CHAR",,,,"$BER",,,,
"$LINE_3_3_OUTRO_70_TEXT",,,,"Я верну обувь, которую спер из твоего рюкзака, клянусь! Я верну сотни, тысячи пар!",,,,
"$LINE_3_3_OUTRO_80_CHAR",,,,"$HEA",,,,
"$LINE_3_3_OUTRO_80_TEXT",,,,"Успокойся. Местные кристаллы нестабильны. Империя Куэйда построила здесь город, чтобы добывать их в военных целях.",,,,
"$LINE_3_3_OUTRO_90_CHAR",,,,"$HEA",,,,
"$LINE_3_3_OUTRO_90_TEXT",,,,"Я приладил обычный запал, чтобы запустить взрыв.",,,,
"$LINE_3_3_OUTRO_100_CHAR",,,,"$BER",,,,
"$LINE_3_3_OUTRO_100_TEXT",,,,"Погоди, чего? А, ну и ладно тогда.",,,,
"$SCENE_3_4_INTRO_TITLE",,,,"Надписи на стенах",,,,
"$LINE_3_4_INTRO_00_CHAR",,,,"$HEA",,,,
"$LINE_3_4_INTRO_00_TEXT",,,,"Много лет назад мы с Зелемиром шли этими самыми коридорами, истекая кровью после сражения.",,,,
"$LINE_3_4_INTRO_10_CHAR",,,,"$MCG",,,,
"$LINE_3_4_INTRO_10_TEXT",,,,"Здесь Зелемир обнаружил источник своей силы?",,,,
"$LINE_3_4_INTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_3_4_INTRO_20_TEXT",,,,"Нет, мы нашли загадочное повествование, написанное на столь древнем языке Куэйда, что даже такой прилежный ученик, как Зелемир с трудом прочел его.",,,,
"$LINE_3_4_INTRO_30_CHAR",,,,"$MCG",,,,
"$LINE_3_4_INTRO_30_TEXT",,,,"Если источник в другом месте, какого черта мы делаем здесь?",,,,
"$LINE_3_4_INTRO_40_CHAR",,,,"$HEA",,,,
"$LINE_3_4_INTRO_40_TEXT",,,,"Зелемир боится тебя, возможно, из-за чего-то, что ему удалось прочесть... и чем он не поделился со мной...",,,,
"$LINE_3_4_INTRO_50_CHAR",,,,"$HEA",,,,
